,location,date,people_fully_vaccinated_per_hundred
26958,El Salvador,2021-06-01,12.61
26959,El Salvador,2021-06-02,13.05
26964,El Salvador,2021-06-07,13.9
26966,El Salvador,2021-06-09,14.35
26968,El Salvador,2021-06-11,14.88
26972,El Salvador,2021-06-15,15.49
26973,El Salvador,2021-06-16,15.72
26975,El Salvador,2021-06-18,16.04
26978,El Salvador,2021-06-21,16.36
26979,El Salvador,2021-06-22,16.51
27346,Equatorial Guinea,2021-03-16,0.06
27359,Equatorial Guinea,2021-03-29,0.17
27362,Equatorial Guinea,2021-04-01,0.21
27377,Equatorial Guinea,2021-04-16,0.38
27381,Equatorial Guinea,2021-04-20,0.53
27383,Equatorial Guinea,2021-04-22,0.6
27389,Equatorial Guinea,2021-04-28,0.77
27409,Equatorial Guinea,2021-05-18,3.22
27413,Equatorial Guinea,2021-05-22,4.05
27416,Equatorial Guinea,2021-05-25,4.57
27419,Equatorial Guinea,2021-05-28,5.1
27422,Equatorial Guinea,2021-05-31,5.45
27425,Equatorial Guinea,2021-06-03,6.24
27432,Equatorial Guinea,2021-06-10,7.03
27434,Equatorial Guinea,2021-06-12,7.1
27437,Equatorial Guinea,2021-06-15,7.59
27439,Equatorial Guinea,2021-06-17,7.74
28247,Estonia,2021-01-11,0.0
28248,Estonia,2021-01-12,0.0
28249,Estonia,2021-01-13,0.0
28250,Estonia,2021-01-14,0.0
28251,Estonia,2021-01-15,0.0
28252,Estonia,2021-01-16,0.0
28253,Estonia,2021-01-17,0.01
28254,Estonia,2021-01-18,0.03
28255,Estonia,2021-01-19,0.06
28256,Estonia,2021-01-20,0.11
28257,Estonia,2021-01-21,0.16
28258,Estonia,2021-01-22,0.18
28259,Estonia,2021-01-23,0.18
28260,Estonia,2021-01-24,0.18
28261,Estonia,2021-01-25,0.23
28262,Estonia,2021-01-26,0.36
28263,Estonia,2021-01-27,0.47
28264,Estonia,2021-01-28,0.58
28265,Estonia,2021-01-29,0.73
28266,Estonia,2021-01-30,0.77
28267,Estonia,2021-01-31,0.79
28268,Estonia,2021-02-01,0.85
28269,Estonia,2021-02-02,0.97
28270,Estonia,2021-02-03,1.09
28271,Estonia,2021-02-04,1.2
28272,Estonia,2021-02-05,1.32
28273,Estonia,2021-02-06,1.33
28274,Estonia,2021-02-07,1.33
28275,Estonia,2021-02-08,1.38
28276,Estonia,2021-02-09,1.44
28277,Estonia,2021-02-10,1.51
28278,Estonia,2021-02-11,1.61
28279,Estonia,2021-02-12,1.67
28280,Estonia,2021-02-13,1.68
28281,Estonia,2021-02-14,1.69
28282,Estonia,2021-02-15,1.7
28283,Estonia,2021-02-16,1.75
28284,Estonia,2021-02-17,1.8
28285,Estonia,2021-02-18,1.87
28286,Estonia,2021-02-19,1.95
28287,Estonia,2021-02-20,1.97
28288,Estonia,2021-02-21,1.99
28289,Estonia,2021-02-22,2.06
28290,Estonia,2021-02-23,2.13
28291,Estonia,2021-02-24,2.14
28292,Estonia,2021-02-25,2.35
28293,Estonia,2021-02-26,2.53
28294,Estonia,2021-02-27,2.56
28295,Estonia,2021-02-28,2.57
28296,Estonia,2021-03-01,2.64
28297,Estonia,2021-03-02,2.82
28298,Estonia,2021-03-03,3.0
28299,Estonia,2021-03-04,3.19
28300,Estonia,2021-03-05,3.3
28301,Estonia,2021-03-06,3.31
28302,Estonia,2021-03-07,3.31
28303,Estonia,2021-03-08,3.33
28304,Estonia,2021-03-09,3.41
28305,Estonia,2021-03-10,3.6
28306,Estonia,2021-03-11,3.82
28307,Estonia,2021-03-12,3.96
28308,Estonia,2021-03-13,3.97
28309,Estonia,2021-03-14,3.97
28310,Estonia,2021-03-15,3.99
28311,Estonia,2021-03-16,4.05
28312,Estonia,2021-03-17,4.07
28313,Estonia,2021-03-18,4.13
28314,Estonia,2021-03-19,4.29
28315,Estonia,2021-03-20,4.3
28316,Estonia,2021-03-21,4.3
28317,Estonia,2021-03-22,4.34
28318,Estonia,2021-03-23,4.35
28319,Estonia,2021-03-24,4.38
28320,Estonia,2021-03-25,4.5
28321,Estonia,2021-03-26,4.57
28322,Estonia,2021-03-27,4.59
28323,Estonia,2021-03-28,4.59
28324,Estonia,2021-03-29,4.62
28325,Estonia,2021-03-30,4.69
28326,Estonia,2021-03-31,4.8
28327,Estonia,2021-04-01,5.1
28328,Estonia,2021-04-02,5.13
28329,Estonia,2021-04-03,5.18
28330,Estonia,2021-04-04,5.19
28331,Estonia,2021-04-05,5.26
28332,Estonia,2021-04-06,5.35
28333,Estonia,2021-04-07,5.43
28334,Estonia,2021-04-08,5.53
28335,Estonia,2021-04-09,5.61
28336,Estonia,2021-04-10,5.64
28337,Estonia,2021-04-11,5.64
28338,Estonia,2021-04-12,5.68
28339,Estonia,2021-04-13,5.72
28340,Estonia,2021-04-14,5.86
28341,Estonia,2021-04-15,6.1
28342,Estonia,2021-04-16,6.35
28343,Estonia,2021-04-17,6.41
28344,Estonia,2021-04-18,6.44
28345,Estonia,2021-04-19,6.54
28346,Estonia,2021-04-20,6.71
28347,Estonia,2021-04-21,6.78
28348,Estonia,2021-04-22,7.03
28349,Estonia,2021-04-23,7.27
28350,Estonia,2021-04-24,7.44
28351,Estonia,2021-04-25,7.53
28352,Estonia,2021-04-26,7.66
28353,Estonia,2021-04-27,7.92
28354,Estonia,2021-04-28,8.26
28355,Estonia,2021-04-29,8.75
28356,Estonia,2021-04-30,9.22
28357,Estonia,2021-05-01,9.38
28358,Estonia,2021-05-02,9.45
28359,Estonia,2021-05-03,9.7
28360,Estonia,2021-05-04,9.99
28361,Estonia,2021-05-05,10.43
28362,Estonia,2021-05-06,11.1
28363,Estonia,2021-05-07,11.66
28364,Estonia,2021-05-08,11.85
28365,Estonia,2021-05-09,12.0
28366,Estonia,2021-05-10,12.16
28367,Estonia,2021-05-11,12.35
28368,Estonia,2021-05-12,12.66
28369,Estonia,2021-05-13,13.19
28370,Estonia,2021-05-14,13.39
28371,Estonia,2021-05-15,13.42
28372,Estonia,2021-05-16,13.42
28373,Estonia,2021-05-17,13.5
28374,Estonia,2021-05-18,13.65
28375,Estonia,2021-05-19,13.94
28376,Estonia,2021-05-20,14.65
28377,Estonia,2021-05-21,15.22
28378,Estonia,2021-05-22,15.28
28379,Estonia,2021-05-23,15.31
28380,Estonia,2021-05-24,15.39
28381,Estonia,2021-05-25,15.55
28382,Estonia,2021-05-26,15.97
28383,Estonia,2021-05-27,16.76
28384,Estonia,2021-05-28,17.34
28385,Estonia,2021-05-29,17.44
28386,Estonia,2021-05-30,17.52
28387,Estonia,2021-05-31,17.63
28388,Estonia,2021-06-01,17.84
28389,Estonia,2021-06-02,18.23
28390,Estonia,2021-06-03,18.83
28391,Estonia,2021-06-04,19.33
28392,Estonia,2021-06-05,19.46
28393,Estonia,2021-06-06,19.73
28394,Estonia,2021-06-07,19.98
28395,Estonia,2021-06-08,20.38
28396,Estonia,2021-06-09,21.07
28397,Estonia,2021-06-10,21.86
28398,Estonia,2021-06-11,22.5
28399,Estonia,2021-06-12,22.85
28400,Estonia,2021-06-13,23.07
28401,Estonia,2021-06-14,23.41
28402,Estonia,2021-06-15,23.95
28403,Estonia,2021-06-16,24.73
28404,Estonia,2021-06-17,25.57
28405,Estonia,2021-06-18,26.29
28406,Estonia,2021-06-19,26.64
28407,Estonia,2021-06-20,26.81
28408,Estonia,2021-06-21,27.24
28409,Estonia,2021-06-22,27.55
29682,Europe,2020-12-27,0.0
29683,Europe,2020-12-28,0.0
29684,Europe,2020-12-29,0.0
29685,Europe,2020-12-30,0.0
29686,Europe,2020-12-31,0.0
29687,Europe,2021-01-01,0.0
29688,Europe,2021-01-02,0.0
29689,Europe,2021-01-03,0.0
29690,Europe,2021-01-04,0.0
29691,Europe,2021-01-05,0.0
29692,Europe,2021-01-06,0.0
29693,Europe,2021-01-07,0.0
29694,Europe,2021-01-08,0.0
29695,Europe,2021-01-09,0.0
29696,Europe,2021-01-10,0.05
29697,Europe,2021-01-11,0.06
29698,Europe,2021-01-12,0.06
29699,Europe,2021-01-13,0.06
29700,Europe,2021-01-14,0.06
29701,Europe,2021-01-15,0.06
29702,Europe,2021-01-16,0.06
29703,Europe,2021-01-17,0.06
29704,Europe,2021-01-18,0.07
29705,Europe,2021-01-19,0.08
29706,Europe,2021-01-20,0.1
29707,Europe,2021-01-21,0.11
29708,Europe,2021-01-22,0.13
29709,Europe,2021-01-23,0.14
29710,Europe,2021-01-24,0.15
29711,Europe,2021-01-25,0.18
29712,Europe,2021-01-26,0.22
29713,Europe,2021-01-27,0.25
29714,Europe,2021-01-28,0.3
29715,Europe,2021-01-29,0.33
29716,Europe,2021-01-30,0.37
29717,Europe,2021-01-31,0.41
29718,Europe,2021-02-01,0.45
29719,Europe,2021-02-02,0.51
29720,Europe,2021-02-03,0.57
29721,Europe,2021-02-04,0.64
29722,Europe,2021-02-05,0.7
29723,Europe,2021-02-06,0.73
29724,Europe,2021-02-07,0.77
29725,Europe,2021-02-08,0.8
29726,Europe,2021-02-09,0.86
29727,Europe,2021-02-10,0.91
29728,Europe,2021-02-11,0.98
29729,Europe,2021-02-12,1.04
29730,Europe,2021-02-13,1.07
29731,Europe,2021-02-14,1.13
29732,Europe,2021-02-15,1.17
29733,Europe,2021-02-16,1.22
29734,Europe,2021-02-17,1.27
29735,Europe,2021-02-18,1.33
29736,Europe,2021-02-19,1.38
29737,Europe,2021-02-20,1.4
29738,Europe,2021-02-21,1.44
29739,Europe,2021-02-22,1.47
29740,Europe,2021-02-23,1.55
29741,Europe,2021-02-24,1.6
29742,Europe,2021-02-25,1.65
29743,Europe,2021-02-26,1.71
29744,Europe,2021-02-27,1.73
29745,Europe,2021-02-28,1.76
29746,Europe,2021-03-01,1.79
29747,Europe,2021-03-02,1.98
29748,Europe,2021-03-03,2.05
29749,Europe,2021-03-04,2.14
29750,Europe,2021-03-05,2.2
29751,Europe,2021-03-06,2.25
29752,Europe,2021-03-07,2.29
29753,Europe,2021-03-08,2.33
29754,Europe,2021-03-09,2.38
29755,Europe,2021-03-10,2.47
29756,Europe,2021-03-11,2.57
29757,Europe,2021-03-12,2.64
29758,Europe,2021-03-13,2.68
29759,Europe,2021-03-14,2.72
29760,Europe,2021-03-15,2.77
29761,Europe,2021-03-16,2.83
29762,Europe,2021-03-17,2.98
29763,Europe,2021-03-18,3.07
29764,Europe,2021-03-19,3.17
29765,Europe,2021-03-20,3.22
29766,Europe,2021-03-21,3.27
29767,Europe,2021-03-22,3.35
29768,Europe,2021-03-23,3.43
29769,Europe,2021-03-24,3.54
29770,Europe,2021-03-25,3.65
29771,Europe,2021-03-26,3.78
29772,Europe,2021-03-27,3.84
29773,Europe,2021-03-28,3.91
29774,Europe,2021-03-29,4.19
29775,Europe,2021-03-30,4.31
29776,Europe,2021-03-31,4.45
29777,Europe,2021-04-01,4.61
29778,Europe,2021-04-02,4.72
29779,Europe,2021-04-03,4.8
29780,Europe,2021-04-04,4.86
29781,Europe,2021-04-05,4.9
29782,Europe,2021-04-06,5.01
29783,Europe,2021-04-07,5.2
29784,Europe,2021-04-08,5.36
29785,Europe,2021-04-09,5.51
29786,Europe,2021-04-10,5.64
29787,Europe,2021-04-11,5.73
29788,Europe,2021-04-12,5.82
29789,Europe,2021-04-13,5.94
29790,Europe,2021-04-14,6.08
29791,Europe,2021-04-15,6.24
29792,Europe,2021-04-16,6.39
29793,Europe,2021-04-17,6.52
29794,Europe,2021-04-18,6.65
29795,Europe,2021-04-19,6.76
29796,Europe,2021-04-20,6.89
29797,Europe,2021-04-21,7.07
29798,Europe,2021-04-22,7.26
29799,Europe,2021-04-23,7.46
29800,Europe,2021-04-24,7.62
29801,Europe,2021-04-25,7.74
29802,Europe,2021-04-26,7.87
29803,Europe,2021-04-27,8.07
29804,Europe,2021-04-28,8.31
29805,Europe,2021-04-29,8.57
29806,Europe,2021-04-30,8.77
29807,Europe,2021-05-01,8.9
29808,Europe,2021-05-02,9.06
29809,Europe,2021-05-03,9.18
29810,Europe,2021-05-04,9.37
29811,Europe,2021-05-05,9.72
29812,Europe,2021-05-06,10.04
29813,Europe,2021-05-07,10.3
29814,Europe,2021-05-08,10.49
29815,Europe,2021-05-09,10.67
29816,Europe,2021-05-10,10.86
29817,Europe,2021-05-11,11.12
29818,Europe,2021-05-12,11.43
29819,Europe,2021-05-13,11.71
29820,Europe,2021-05-14,11.98
29821,Europe,2021-05-15,12.19
29822,Europe,2021-05-16,12.4
29823,Europe,2021-05-17,12.61
29824,Europe,2021-05-18,12.88
29825,Europe,2021-05-19,13.19
29826,Europe,2021-05-20,13.55
29827,Europe,2021-05-21,13.86
29828,Europe,2021-05-22,14.16
29829,Europe,2021-05-23,14.42
29830,Europe,2021-05-24,14.62
29831,Europe,2021-05-25,14.91
29832,Europe,2021-05-26,15.3
29833,Europe,2021-05-27,15.69
29834,Europe,2021-05-28,16.06
29835,Europe,2021-05-29,16.3
29836,Europe,2021-05-30,16.62
29837,Europe,2021-05-31,16.86
29838,Europe,2021-06-01,17.29
29839,Europe,2021-06-02,17.7
29840,Europe,2021-06-03,18.03
29841,Europe,2021-06-04,18.35
29842,Europe,2021-06-05,18.61
29843,Europe,2021-06-06,19.0
29844,Europe,2021-06-07,19.31
29845,Europe,2021-06-08,19.68
29846,Europe,2021-06-09,20.19
29847,Europe,2021-06-10,20.61
29848,Europe,2021-06-11,20.97
29849,Europe,2021-06-12,21.23
29850,Europe,2021-06-13,21.53
29851,Europe,2021-06-14,21.82
29852,Europe,2021-06-15,22.2
29853,Europe,2021-06-16,22.68
29854,Europe,2021-06-17,23.12
29855,Europe,2021-06-18,23.48
29856,Europe,2021-06-19,23.74
29857,Europe,2021-06-20,24.01
29858,Europe,2021-06-21,24.29
29859,Europe,2021-06-22,24.57
30199,European Union,2020-12-27,0.0
30200,European Union,2020-12-28,0.0
30201,European Union,2020-12-29,0.0
30202,European Union,2020-12-30,0.0
30203,European Union,2020-12-31,0.0
30204,European Union,2021-01-01,0.0
30205,European Union,2021-01-02,0.0
30206,European Union,2021-01-03,0.0
30207,European Union,2021-01-04,0.0
30208,European Union,2021-01-05,0.0
30209,European Union,2021-01-06,0.0
30210,European Union,2021-01-07,0.0
30211,European Union,2021-01-08,0.0
30212,European Union,2021-01-09,0.0
30213,European Union,2021-01-10,0.0
30214,European Union,2021-01-11,0.0
30215,European Union,2021-01-12,0.0
30216,European Union,2021-01-13,0.0
30217,European Union,2021-01-14,0.0
30218,European Union,2021-01-15,0.0
30219,European Union,2021-01-16,0.0
30220,European Union,2021-01-17,0.01
30221,European Union,2021-01-18,0.02
30222,European Union,2021-01-19,0.03
30223,European Union,2021-01-20,0.06
30224,European Union,2021-01-21,0.09
30225,European Union,2021-01-22,0.11
30226,European Union,2021-01-23,0.13
30227,European Union,2021-01-24,0.15
30228,European Union,2021-01-25,0.2
30229,European Union,2021-01-26,0.26
30230,European Union,2021-01-27,0.31
30231,European Union,2021-01-28,0.38
30232,European Union,2021-01-29,0.45
30233,European Union,2021-01-30,0.5
30234,European Union,2021-01-31,0.57
30235,European Union,2021-02-01,0.64
30236,European Union,2021-02-02,0.73
30237,European Union,2021-02-03,0.84
30238,European Union,2021-02-04,0.96
30239,European Union,2021-02-05,1.05
30240,European Union,2021-02-06,1.09
30241,European Union,2021-02-07,1.16
30242,European Union,2021-02-08,1.22
30243,European Union,2021-02-09,1.31
30244,European Union,2021-02-10,1.39
30245,European Union,2021-02-11,1.5
30246,European Union,2021-02-12,1.59
30247,European Union,2021-02-13,1.63
30248,European Union,2021-02-14,1.7
30249,European Union,2021-02-15,1.76
30250,European Union,2021-02-16,1.83
30251,European Union,2021-02-17,1.91
30252,European Union,2021-02-18,2.01
30253,European Union,2021-02-19,2.08
30254,European Union,2021-02-20,2.11
30255,European Union,2021-02-21,2.17
30256,European Union,2021-02-22,2.22
30257,European Union,2021-02-23,2.27
30258,European Union,2021-02-24,2.34
30259,European Union,2021-02-25,2.4
30260,European Union,2021-02-26,2.48
30261,European Union,2021-02-27,2.5
30262,European Union,2021-02-28,2.56
30263,European Union,2021-03-01,2.6
30264,European Union,2021-03-02,2.65
30265,European Union,2021-03-03,2.73
30266,European Union,2021-03-04,2.81
30267,European Union,2021-03-05,2.87
30268,European Union,2021-03-06,2.92
30269,European Union,2021-03-07,2.97
30270,European Union,2021-03-08,3.03
30271,European Union,2021-03-09,3.09
30272,European Union,2021-03-10,3.16
30273,European Union,2021-03-11,3.26
30274,European Union,2021-03-12,3.34
30275,European Union,2021-03-13,3.39
30276,European Union,2021-03-14,3.44
30277,European Union,2021-03-15,3.51
30278,European Union,2021-03-16,3.58
30279,European Union,2021-03-17,3.68
30280,European Union,2021-03-18,3.79
30281,European Union,2021-03-19,3.88
30282,European Union,2021-03-20,3.93
30283,European Union,2021-03-21,4.0
30284,European Union,2021-03-22,4.11
30285,European Union,2021-03-23,4.19
30286,European Union,2021-03-24,4.32
30287,European Union,2021-03-25,4.43
30288,European Union,2021-03-26,4.58
30289,European Union,2021-03-27,4.64
30290,European Union,2021-03-28,4.71
30291,European Union,2021-03-29,4.8
30292,European Union,2021-03-30,4.92
30293,European Union,2021-03-31,5.04
30294,European Union,2021-04-01,5.18
30295,European Union,2021-04-02,5.28
30296,European Union,2021-04-03,5.36
30297,European Union,2021-04-04,5.43
30298,European Union,2021-04-05,5.48
30299,European Union,2021-04-06,5.6
30300,European Union,2021-04-07,5.73
30301,European Union,2021-04-08,5.86
30302,European Union,2021-04-09,5.99
30303,European Union,2021-04-10,6.07
30304,European Union,2021-04-11,6.17
30305,European Union,2021-04-12,6.27
30306,European Union,2021-04-13,6.39
30307,European Union,2021-04-14,6.51
30308,European Union,2021-04-15,6.66
30309,European Union,2021-04-16,6.79
30310,European Union,2021-04-17,6.88
30311,European Union,2021-04-18,6.96
30312,European Union,2021-04-19,7.08
30313,European Union,2021-04-20,7.2
30314,European Union,2021-04-21,7.38
30315,European Union,2021-04-22,7.57
30316,European Union,2021-04-23,7.74
30317,European Union,2021-04-24,7.84
30318,European Union,2021-04-25,7.97
30319,European Union,2021-04-26,8.1
30320,European Union,2021-04-27,8.32
30321,European Union,2021-04-28,8.56
30322,European Union,2021-04-29,8.81
30323,European Union,2021-04-30,8.99
30324,European Union,2021-05-01,9.12
30325,European Union,2021-05-02,9.33
30326,European Union,2021-05-03,9.5
30327,European Union,2021-05-04,9.74
30328,European Union,2021-05-05,10.12
30329,European Union,2021-05-06,10.47
30330,European Union,2021-05-07,10.76
30331,European Union,2021-05-08,10.95
30332,European Union,2021-05-09,11.2
30333,European Union,2021-05-10,11.44
30334,European Union,2021-05-11,11.74
30335,European Union,2021-05-12,12.04
30336,European Union,2021-05-13,12.37
30337,European Union,2021-05-14,12.66
30338,European Union,2021-05-15,12.87
30339,European Union,2021-05-16,13.17
30340,European Union,2021-05-17,13.42
30341,European Union,2021-05-18,13.72
30342,European Union,2021-05-19,14.07
30343,European Union,2021-05-20,14.52
30344,European Union,2021-05-21,14.88
30345,European Union,2021-05-22,15.11
30346,European Union,2021-05-23,15.46
30347,European Union,2021-05-24,15.68
30348,European Union,2021-05-25,16.04
30349,European Union,2021-05-26,16.52
30350,European Union,2021-05-27,17.01
30351,European Union,2021-05-28,17.45
30352,European Union,2021-05-29,17.73
30353,European Union,2021-05-30,18.18
30354,European Union,2021-05-31,18.53
30355,European Union,2021-06-01,18.99
30356,European Union,2021-06-02,19.52
30357,European Union,2021-06-03,19.92
30358,European Union,2021-06-04,20.32
30359,European Union,2021-06-05,20.61
30360,European Union,2021-06-06,21.18
30361,European Union,2021-06-07,21.58
30362,European Union,2021-06-08,22.08
30363,European Union,2021-06-09,22.77
30364,European Union,2021-06-10,23.34
30365,European Union,2021-06-11,23.81
30366,European Union,2021-06-12,24.08
30367,European Union,2021-06-13,24.52
30368,European Union,2021-06-14,24.94
30369,European Union,2021-06-15,25.49
30370,European Union,2021-06-16,26.17
30371,European Union,2021-06-17,26.76
30372,European Union,2021-06-18,27.27
30373,European Union,2021-06-19,27.56
30374,European Union,2021-06-20,27.96
30375,European Union,2021-06-21,28.39
30376,European Union,2021-06-22,28.8
30377,Faeroe Islands,2021-01-29,0.0
30385,Faeroe Islands,2021-02-06,1.24
30387,Faeroe Islands,2021-02-08,1.4
30389,Faeroe Islands,2021-02-10,2.5
30400,Faeroe Islands,2021-02-21,3.1
30402,Faeroe Islands,2021-02-23,4.27
30403,Faeroe Islands,2021-02-24,5.16
30410,Faeroe Islands,2021-03-03,5.79
30411,Faeroe Islands,2021-03-04,6.46
30412,Faeroe Islands,2021-03-05,6.78
30413,Faeroe Islands,2021-03-06,7.52
30415,Faeroe Islands,2021-03-08,7.79
30419,Faeroe Islands,2021-03-12,8.04
30423,Faeroe Islands,2021-03-16,8.14
30424,Faeroe Islands,2021-03-17,8.18
30425,Faeroe Islands,2021-03-18,8.25
30429,Faeroe Islands,2021-03-22,8.27
30433,Faeroe Islands,2021-03-26,8.34
30434,Faeroe Islands,2021-03-27,8.4
30437,Faeroe Islands,2021-03-30,8.45
30446,Faeroe Islands,2021-04-08,8.49
30450,Faeroe Islands,2021-04-12,8.69
30451,Faeroe Islands,2021-04-13,8.71
30452,Faeroe Islands,2021-04-14,8.97
30453,Faeroe Islands,2021-04-15,9.78
30457,Faeroe Islands,2021-04-19,10.35
30459,Faeroe Islands,2021-04-21,10.63
30460,Faeroe Islands,2021-04-22,10.74
30462,Faeroe Islands,2021-04-24,11.31
30464,Faeroe Islands,2021-04-26,11.35
30465,Faeroe Islands,2021-04-27,11.41
30466,Faeroe Islands,2021-04-28,11.83
30474,Faeroe Islands,2021-05-06,13.07
30476,Faeroe Islands,2021-05-08,13.52
30477,Faeroe Islands,2021-05-09,13.55
30479,Faeroe Islands,2021-05-11,14.34
30481,Faeroe Islands,2021-05-13,14.83
30484,Faeroe Islands,2021-05-16,16.01
30490,Faeroe Islands,2021-05-22,17.34
30491,Faeroe Islands,2021-05-23,18.84
30492,Faeroe Islands,2021-05-24,19.64
30493,Faeroe Islands,2021-05-25,20.18
30494,Faeroe Islands,2021-05-26,21.02
30496,Faeroe Islands,2021-05-28,24.07
30498,Faeroe Islands,2021-05-30,24.31
30502,Faeroe Islands,2021-06-03,26.76
30503,Faeroe Islands,2021-06-04,26.9
30505,Faeroe Islands,2021-06-06,27.94
30506,Faeroe Islands,2021-06-07,28.51
30508,Faeroe Islands,2021-06-09,29.42
30512,Faeroe Islands,2021-06-13,29.68
30514,Faeroe Islands,2021-06-15,29.97
30515,Faeroe Islands,2021-06-16,30.07
30517,Faeroe Islands,2021-06-18,31.96
30518,Faeroe Islands,2021-06-19,32.3
30519,Faeroe Islands,2021-06-20,33.78
30520,Faeroe Islands,2021-06-21,35.59
30521,Faeroe Islands,2021-06-22,37.02
30581,Falkland Islands,2021-04-07,49.3
30588,Falkland Islands,2021-04-14,50.96
31070,Fiji,2021-05-25,0.32
31084,Fiji,2021-06-08,0.51
31091,Fiji,2021-06-15,0.51
31097,Fiji,2021-06-21,2.01
31461,Finland,2021-01-25,0.08
31462,Finland,2021-01-26,0.13
31463,Finland,2021-01-27,0.17
31464,Finland,2021-01-28,0.19
31465,Finland,2021-01-29,0.26
31466,Finland,2021-01-30,0.32
31468,Finland,2021-02-01,0.33
31469,Finland,2021-02-02,0.33
31470,Finland,2021-02-03,0.42
31471,Finland,2021-02-04,0.62
31472,Finland,2021-02-05,0.77
31473,Finland,2021-02-06,0.88
31474,Finland,2021-02-07,0.9
31475,Finland,2021-02-08,0.9
31476,Finland,2021-02-09,0.97
31477,Finland,2021-02-10,1.01
31478,Finland,2021-02-11,1.09
31479,Finland,2021-02-12,1.15
31480,Finland,2021-02-13,1.21
31481,Finland,2021-02-14,1.21
31482,Finland,2021-02-15,1.21
31483,Finland,2021-02-16,1.22
31484,Finland,2021-02-17,1.24
31485,Finland,2021-02-18,1.27
31486,Finland,2021-02-19,1.29
31487,Finland,2021-02-20,1.31
31491,Finland,2021-02-24,1.36
31492,Finland,2021-02-25,1.4
31493,Finland,2021-02-26,1.44
31494,Finland,2021-02-27,1.46
31495,Finland,2021-02-28,1.46
31496,Finland,2021-03-01,1.48
31498,Finland,2021-03-03,1.5
31499,Finland,2021-03-04,1.51
31500,Finland,2021-03-05,1.52
31501,Finland,2021-03-06,1.53
31503,Finland,2021-03-08,1.53
31504,Finland,2021-03-09,1.53
31505,Finland,2021-03-10,1.54
31506,Finland,2021-03-11,1.54
